left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
camera_width,camera_width,www.walmart.com//744//product in inches l x w x h,www.gosale.com//1334//dimensions,0.7 x 3.1 x 2.1,4.2 x 2.8 x 1.7 in.,1
camera_width,camera_width,www.pricedekho.com//1093//dimensions,www.shopmania.in//1189//width,95.4 x 60.3 x 29 mm,111 mm,1
camera_width,camera_width,www.eglobalcentral.co.uk//570//dimensions w x h x d,buy.net//6425//width,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),5.6 in,1
camera_width,camera_width,www.henrys.com//221//dimensions wxhxd,cammarkt.com//83//width,109.4 x 68.0 x 27.5mm (4.31 x 2.68 x 1.08 in.),"4.9 in. hdmi
12.4 cm
the method by which your camera will communicate with your computer or other video device. different methods enable you to download photos at varying speeds. make sure the interface you want is also compatible with the computer you want to use it with.",1
camera_width,camera_width,www.shopbot.com.au//1478//dimensions,buy.net//6433//width,122 x 89 x 43 mm,5.6 in,1
camera_width,camera_width,www.wexphotographic.com//211//size,www.pcconnection.com//12185//physical dimensions,116.3 x 74.0 x 66.2 mm,"3.9""h x 4.9""w x 3.0""d",1
camera_width,camera_width,www.price-hunt.com//9548//dimensions,www.mypriceindia.com//163//dimensions,") x 29.8 (d) mm, 94.7 (w) x 61.3 (h",100.3 (w) x 55.9 (h) x 23.9 (d) mm,1
camera_width,camera_width,www.wexphotographic.com//591//size,www.shopmania.in//950//width,116 x 74 x 66 mm,125 mm,1
camera_width,camera_width,www.eglobalcentral.co.uk//89//dimensions w x h x d,www.cambuy.com.au//14//dimensions w x h x d,120 x 67 x 45 mm (4.72 x 2.64 x 1.77″),approx. 125 x 98 x 76 mm (49.2 x 3.9 x 3 in.),1
camera_width,camera_width,www.shopbot.com.au//290//dimensions,www.price-hunt.com//906//dimensions,145 x 106 x 79 mm,159.5 (w) x 157 (h) x 87.5 (d) mm,1
camera_width,camera_width,www.walmart.com//685//product in inches l x w x h,www.cambuy.com.au//26//dimensions w x h x d,6.0 x 4.0 x 3.0,approx. 107.6 x 66.1 x 40.4 mm (4.3 x 2.7 x 1.6 in.) (excluding projections),1
camera_width,camera_width,www.walmart.com//685//product in inches l x w x h,www.shopmania.in//1617//width,6.0 x 4.0 x 3.0,111 mm,1
camera_width,camera_width,www.price-hunt.com//9873//dimensions,www.walmart.com//690//product in inches l x w x h,") x 23.9 (d) mm, 100.3 (w) x 55.9 (h",1.0 x 4.1 x 2.4,1
camera_width,camera_width,www.eglobalcentral.co.uk//131//dimensions w x h x d,www.pcconnection.com//12429//physical dimensions,125 x 96 x 76.5 mm,"4.4""h x 5.6""w x 3.2""d",1
camera_width,camera_width,www.wexphotographic.com//603//size,buy.net//5791//width,25.0 x 85.0 x 106.5 mm,5.2 in,1
camera_width,camera_width,buy.net//6511//width,cammarkt.com//61//width,5.1 in,5.6 in.,1
camera_width,camera_width,www.walmart.com//674//product in inches l x w x h,www.henrys.com//212//dimensions wxhxd,1.0 x 4.1 x 2.4,62.4 x 61.8 x 30.0mm (2 1/2 x 2 1/2 x 1 3/16 in.),1
camera_width,camera_width,www.eglobalcentral.co.uk//144//dimensions w x h x d,www.shopmania.in//1122//width,160 x 156.5 x 90.5 mm,110 mm,1
camera_width,camera_width,www.wexphotographic.com//614//size,www.cambuy.com.au//49//dimensions w x h x d,116 x 74 x 66 mm,approx. 124 x 98 x 75.5 mm (4.9 x 3.9 x 3 in.),1
camera_width,camera_width,www.price-hunt.com//891//dimensions,buy.net//5857//width,5.10 (w) x 3.93 (h) x 3.07 (d) inch,5 in,1
camera_width,camera_width,www.wexphotographic.com//147//size,buy.net//5842//width,122 ã 86 ã 116 mm,4.3 in,1
camera_width,camera_width,www.wexphotographic.com//574//size,www.shopmania.in//1454//width,107.6 x 66.1 x 66.1 mm,110 mm,1
camera_width,camera_width,www.wexphotographic.com//614//size,www.shopbot.com.au//1522//dimensions,116 x 74 x 66 mm,128 x 97 x 79 mm,1
camera_width,camera_width,www.eglobalcentral.co.uk//662//dimensions w x h x d,cammarkt.com//29//width,100 x 59 x 33 mm (3.94 x 2.32 x 1.3″),"5.69 in. 14.5 cm
a viewfinder is the small square on the back of a camera that you look through to compose the scene. some cameras have small screens on the back that act as viewfinders. other cameras have small glass areas through which you can look out of the front of the camera.",1
camera_width,camera_width,www.shopbot.com.au//419//dimensions,buy.net//5842//width,125 x 96 x 77 mm,4.3 in,1
camera_width,camera_width,www.price-hunt.com//737//dimensions,www.shopmania.in//1107//width,126.9 (w) x 94.4 (h) x 48.2 (d) mm,135 mm,1
camera_width,camera_width,www.price-hunt.com//9842//dimensions,www.ilgs.net//24//width,"94.4 (w) x 54.2 (h, ) x 20.1 (d) mm",11.67 cm,1
camera_width,camera_width,www.canon-europe.com//12//dimensions wxhxd,www.cambuy.com.au//15//dimensions wxhxd,105.7 x 61.6 x 33.2 mm,"130.4 × 93.5 × 63.1 mm (cipa guideline compliant, excluding protrusions)",1
camera_width,camera_width,buy.net//6507//width,cammarkt.com//83//width,4.9 in,"4.9 in. hdmi
12.4 cm
the method by which your camera will communicate with your computer or other video device. different methods enable you to download photos at varying speeds. make sure the interface you want is also compatible with the computer you want to use it with.",1
camera_width,camera_width,www.pricedekho.com//1230//dimensions,www.shopmania.in//1009//width,5.2 x 4.06 x 3.03 inches,127 mm,1
camera_width,camera_width,www.cambuy.com.au//73//dimensions w x h x d,www.shopmania.in//1583//width,approx. 96.8 x 57.5 x 22.9 mm (3.9 x 2.3 x 1.0 in.) (excluding projections),111 mm,1
camera_width,camera_width,www.canon-europe.com//10//dimensions wxhxd,buy.net//5698//width,116.3 x 74.0 x 66.2 mm,4.9 in,1
camera_width,camera_width,www.shopmania.in//1066//width,www.buzzillions.com//2206//width inches,127 mm,4.6,1
camera_width,camera_width,www.henrys.com//130//dimensions wxhxd,www.shopmania.in//1458//width,95.4 x 60.3 x 29.0mm (3.8 x 2.4 x 1.2 in.),127 mm,1
camera_width,camera_width,www.henrys.com//210//dimensions wxhxd,www.shopbot.com.au//1413//dimensions,103.8 x 61.0 x 26.0mm (4.09 x 2.40 x 1.02 in.),145 x 106 x 79 mm,1
camera_width,camera_width,www.shopbot.com.au//419//dimensions,buy.net//5891//width,125 x 96 x 77 mm,2.5 in,1
camera_width,camera_width,www.eglobalcentral.co.uk//34//dimensions w x h x d,buy.net//4312//width,104 x 70 x 80 mm,5.1 in,1
camera_width,camera_width,www.price-hunt.com//9842//dimensions,cammarkt.com//29//width,"94.4 (w) x 54.2 (h, ) x 20.1 (d) mm","5.69 in. 14.5 cm
a viewfinder is the small square on the back of a camera that you look through to compose the scene. some cameras have small screens on the back that act as viewfinders. other cameras have small glass areas through which you can look out of the front of the camera.",1
camera_width,camera_width,www.eglobalcentral.co.uk//662//dimensions w x h x d,buy.net//4266//width,100 x 59 x 33 mm (3.94 x 2.32 x 1.3″),4.1 in,1
camera_width,camera_width,buy.net//5381//width,www.shopmania.in//949//width,4.0 in,125 mm,1
camera_width,camera_width,www.price-hunt.com//9873//dimensions,buy.net//6370//width,") x 23.9 (d) mm, 100.3 (w) x 55.9 (h",5.1 in,1
camera_width,camera_width,www.cambuy.com.au//99//dimensions w x h x d,www.shopbot.com.au//1415//dimensions,109.4 x 68.0 x 27.5 mm,145 x 106 x 79 mm,1
camera_width,camera_width,www.eglobalcentral.co.uk//34//dimensions w x h x d,www.shopmania.in//1101//width,104 x 70 x 80 mm,77 mm,1
camera_width,camera_width,www.mypriceindia.com//79//dimensions,www.shopmania.in//1712//width,97.4 (w) x 58 (h) x 21.5 (d) mm,108 mm,1
camera_width,camera_width,www.cambuy.com.au//60//dimensions w x h x d,www.ilgs.net//33//width,approx. 125 x 98 x 76 mm (49.2 x 3.9 x 3 in.),6.24 cm,1
camera_width,camera_width,www.mypriceindia.com//775//dimensions,buy.net//6171//width,128 (w) x 90.9 (h) x 84.5 (d) mm,4.4 in,1
camera_width,camera_width,www.eglobalcentral.co.uk//88//dimensions w x h x d,www.buzzillions.com//2719//width inches,124 x 98 x 76 mm (4.88 x 3.86 x 2.99″),6.0,1
camera_width,camera_width,www.wexphotographic.com//211//size,www.cambuy.com.au//140//dimensions w x h x d,116.3 x 74.0 x 66.2 mm,approx. 107.6 x 66.1 x 40.4 mm (4.3 x 2.7 x 1.6 in.) (excluding projections),1
camera_width,camera_width,www.canon-europe.com//10//dimensions wxhxd,www.cambuy.com.au//104//dimensions w x h x d,116.3 x 74.0 x 66.2 mm,approx. 141 x 113 x 82 mm (5.6 x 4.4 x 3.2 in.),1
camera_width,camera_width,www.eglobalcentral.co.uk//63//dimensions w x h x d,buy.net//5368//width,124 x 98 x 76 mm (4.88 x 3.86 x 2.99″),4.9 in,1
camera_width,camera_width,www.pricedekho.com//1230//dimensions,www.buzzillions.com//2723//width inches,5.2 x 4.06 x 3.03 inches,3.72,1
camera_width,camera_width,buy.net//4312//width,www.pricedekho.com//1038//dimension,5.1 in,"dimensions
4.25 x 2.8 x 1.73 inches
weight
228 gms",1
camera_width,camera_width,www.shopbot.com.au//1254//dimensions,www.wexphotographic.com//198//size,160 x 157 x 91 mm,77 x 51 x 17 mm,1
camera_width,camera_width,www.mypriceindia.com//197//dimensions,buy.net//6036//width,116.9 (w) x 66.5 (h) x 39 (d) mm,4.3 in,1
camera_width,camera_width,www.eglobalcentral.co.uk//474//dimensions w x h x d,www.eglobalcentral.co.uk//38//dimensions w x h x d,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),128 x 97 x 79 mm (5.04 x 3.82 x 3.11″),1
camera_width,camera_width,www.walmart.com//758//product in inches l x w x h,www.shopmania.in//1117//width,3.2 x 5.6 x 3.2,100 mm,1
camera_width,camera_width,www.gosale.com//925//dimensions,buy.net//6370//width,5.5 x 4.4 x 3.1 in.,5.1 in,1
camera_width,camera_width,www.pricedekho.com//1152//dimensions,buy.net//5473//width,129.6 x 99.7 x 77.9 mm,4.4 in,1
camera_width,camera_width,www.walmart.com//718//product in inches l x w x h,www.buzzillions.com//2973//width inches,6.85 x 9.45 x 3.9,3.4,1
camera_width,camera_width,cammarkt.com//186//width,www.ilgs.net//43//width,"12.7 cm
a viewfinder is the small square on the back of a camera that you look through to compose the scene. some cameras have small screens on the back that act as viewfinders. other cameras have small glass areas through which you can look out of the front of the camera. 5 in.",10.38 cm,1
camera_width,camera_width,www.canon-europe.com//92//dimensions wxhxd,www.shopbot.com.au//1577//dimensions,100.2 x 59.0 x 29.0 mm,122 x 93 x 100 mm,1
camera_width,camera_width,www.henrys.com//24//dimensions wxhxd,www.ilgs.net//24//width,"96.8mm x 57.5mm x 22.9mm (
3.9 x 2.3 x 1 in.)",11.67 cm,1
camera_width,camera_width,www.eglobalcentral.co.uk//131//dimensions w x h x d,www.mypriceindia.com//49//dimensions,125 x 96 x 76.5 mm,141 (w) x 113 (h) x 82 (d) mm,1
camera_width,camera_width,www.walmart.com//758//product in inches l x w x h,www.walmart.com//731//product in inches l x w x h,3.2 x 5.6 x 3.2,6.0 x 4.0 x 3.0,1
camera_width,camera_width,www.eglobalcentral.co.uk//133//dimensions w x h x d,www.eglobalcentral.co.uk//191//dimensions w x h x d,124 x 98 x 76 mm (4.88 x 3.86 x 2.99″),144.5 x 105.8 x 78.6 mm,1
camera_width,camera_width,www.price-hunt.com//9645//dimensions,www.buzzillions.com//2973//width inches,") x 40.4 (d) mm, 107.6 (w) x 66.1 (h",3.4,1
camera_width,camera_width,www.eglobalcentral.co.uk//335//dimensions w x h x d,www.shopmania.in//1226//width,132 x 105 x 77 mm (5.2 x 4.13 x 3.03″),92 mm,1
camera_width,camera_width,cammarkt.com//351//width,www.pricedekho.com//1088//dimension,"5.1 in. 13 cm
a viewfinder is the small square on the back of a camera that you look through to compose the scene. some cameras have small screens on the back that act as viewfinders. other cameras have small glass areas through which you can look out of the front of the camera.","dimensions
4.8 x 3.94 x 3.66 inches
weight
510 gms",1
camera_width,camera_width,www.eglobalcentral.co.uk//733//dimensions w x h x d,buy.net//6120//width,127 x 94 x 48 mm (5 x 3.7 x 1.89″),4.92 in,1
camera_width,camera_width,buy.net//6110//width,www.shopmania.in//1284//width,5.2 in,132 mm,1
camera_width,camera_width,www.price-hunt.com//9645//dimensions,www.shopmania.in//1009//width,") x 40.4 (d) mm, 107.6 (w) x 66.1 (h",127 mm,1
camera_width,camera_width,www.walmart.com//707//product in inches l x w x h,www.walmart.com//644//product in inches l x w x h,4.38 x 1.44 x 2.5,5.0 x 3.8 x 3.1,1
camera_width,camera_width,www.eglobalcentral.co.uk//544//dimensions w x h x d,www.wexphotographic.com//603//size,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),25.0 x 85.0 x 106.5 mm,1
camera_width,camera_width,www.ilgs.net//48//dimensions w x d x h,www.shopmania.in//1338//width,109.4 x 27.5 x 68 mm,130 mm,1
camera_width,camera_width,www.eglobalcentral.co.uk//356//dimensions w x h x d,www.eglobalcentral.co.uk//570//dimensions w x h x d,125 x 96 x 76.5 mm,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),1
camera_width,camera_width,www.shopbot.com.au//1523//dimensions,www.eglobalcentral.co.uk//710//dimensions w x h x d,117 x 70 x 57 mm,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),1
camera_width,camera_width,www.eglobalcentral.co.uk//395//dimensions w x h x d,www.eglobalcentral.co.uk//551//dimensions w x h x d,141 x 113 x 82mm,148.2 x 110.7 x 73.5 mm,1
camera_width,camera_width,cammarkt.com//232//width,www.ilgs.net//24//width,"12.7 cm
the method by which your camera will communicate with your computer or other video device. different methods enable you to download photos at varying speeds. make sure the interface you want is also compatible with the computer you want to use it with. 5 in.",11.67 cm,1
camera_width,camera_width,www.henrys.com//72//dimensions wxhxd,buy.net//6207//width,107.6 x 66.1 x 40.4mm (4.3 x 2.7 x 1.6 in.),5.6 in,1
camera_width,camera_width,www.wexphotographic.com//571//size,www.pcconnection.com//12356//physical dimensions,122 ã 86 ã 116 mm,"3.9""h x 4.9""w x 3.0""d",1
camera_width,camera_width,www.walmart.com//707//product in inches l x w x h,buy.net//6536//width,4.38 x 1.44 x 2.5,5.6 in,1
camera_width,camera_width,www.pricedekho.com//752//dimension,www.pricedekho.com//1022//dimension,"weight
298 gms","weight
900 gms",1
camera_width,camera_width,www.price-hunt.com//9918//dimensions,www.cambuy.com.au//111//dimensions w x h x d,"97.4 (w) x 58 (h, ) x 21.5 (d) mm",approx. 124 x 98 x 75.5 mm (4.9 x 3.9 x 3 in.),1
camera_width,camera_width,buy.net//5946//width,buy.net//5403//width,3.0 in,3.9 in,1
camera_width,camera_width,www.shopbot.com.au//1659//dimensions,www.price-hunt.com//9817//dimensions,125 x 96 x 77 mm,"96.8 (w) x 57.5 (h, ) x 22.9 (d) mm",1
