left_target_attribute,right_target_attribute,left_instance_attribute,right_instance_attribute,left_instance_value,right_instance_value,label
sensor_size,sensor_size,www.eglobalcentral.co.uk//332//sensor size,www.shopmania.in//1284//sensor format,aps-c (23.5 x 15.6 mm),aps-c,1
sensor_size,sensor_size,www.mypriceindia.com//46//sensor size,www.pcconnection.com//12181//optical sensor size,1/2 inch,15.4 x 23.2mm,1
sensor_size,sensor_size,www.mypriceindia.com//8//sensor size,www.eglobalcentral.co.uk//135//sensor size,23.5 x 15.6 mm,aps-c (23.2 x 15.4 mm),1
sensor_size,sensor_size,www.shopmania.in//899//sensor size,www.buzzillions.com//2315//interchangeable lens camera format,36.0x23.9mm,aps-c,1
sensor_size,sensor_size,www.eglobalcentral.co.uk//395//sensor size,www.wexphotographic.com//185//sensor size,35.9 x 24.0mm,1/1.23 inch,1
sensor_size,sensor_size,www.pcconnection.com//12393//optical sensor size,www.pcconnection.com//4457//optical sensor size,"1/2.3""",13.2 x 8.8mm,1
sensor_size,sensor_size,www.garricks.com.au//87//image format,www.shopmania.in//1140//sensor size,dx -23.5 × 15.6mm,35.9x24.0mm,1
sensor_size,sensor_size,www.camerafarm.com.au//802//image sensor format,www.mypriceindia.com//19//sensor size,cx,aps-c (23.5 x 15.6 mm),1
zoom_optical,zoom_optical,www.ebay.com//54358//optical zoom,www.ukdigitalcameras.co.uk//250//optical zoom range,5.8x,4x or less,1
zoom_optical,zoom_optical,www.ukdigitalcameras.co.uk//223//optical zoom range,www.wexphotographic.com//585//optical zoom x,18x and higher,18.0,1
zoom_optical,zoom_optical,www.pricedekho.com//1230//optical zoom,www.ebay.com//43064//optical zoom,na,3x,1
zoom_optical,zoom_optical,www.ebay.com//44138//optical zoom,www.ukdigitalcameras.co.uk//218//optical zoom,3x,18,1
zoom_optical,zoom_optical,www.cambuy.com.au//98//zoom,www.ebay.com//42669//optical zoom,optical 4.2x zoomplus 8.4x digital approx. 4x (with digital tele-converter approx. 1.6x or 2.0x [1]) combined approx. 17x,3x,1
zoom_optical,zoom_optical,www.ebay.com//58865//optical zoom,www.buzzillions.com//2078//optical zoom,none,3x,1
zoom_optical,zoom_optical,www.mypriceindia.com//33//optical zoom,www.ebay.com//45766//optical zoom,1.5x - 10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//46548//optical zoom,www.ebay.com//59499//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.mypriceindia.com//122//optical zoom,www.ebay.com//48185//optical zoom,4.3x,11x,1
zoom_optical,zoom_optical,www.ebay.com//58658//optical zoom,www.ebay.com//47379//optical zoom,10.7x,10x,1
zoom_optical,zoom_optical,www.mypriceindia.com//771//optical zoom,www.ebay.com//53085//optical zoom,18x,16x,1
zoom_optical,zoom_optical,www.ebay.com//43031//optical zoom,www.ebay.com//46329//optical zoom,7.5x,3x,1
zoom_optical,zoom_optical,www.price-hunt.com//9873//optical zoom,www.walmart.com//810//optical zoom,8x,16x,1
zoom_optical,zoom_optical,cammarkt.com//287//optical zoom,www.ebay.com//44386//optical zoom,"3x
unlike optical zoom, digital zoom magnifies the pixels but not the actual image. the resulting image appears bigger, but is not as sharp as with an optical zoom.",14x,1
zoom_optical,zoom_optical,www.ebay.com//54465//optical zoom,www.ebay.com//25123//optical zoom,3x,4x,1
zoom_optical,zoom_optical,www.ebay.com//54674//optical zoom,www.ebay.com//57003//optical zoom,10x,3x,1
zoom_optical,zoom_optical,www.ebay.com//47191//optical zoom,www.gosale.com//489//optical zoom,5.8x,14 x,1
zoom_optical,zoom_optical,www.ebay.com//47384//optical zoom,www.ebay.com//46923//optical zoom,18x,18x,1
zoom_optical,zoom_optical,www.ebay.com//54358//optical zoom,www.ebay.com//54662//optical zoom,5.8x,3.1x,1
zoom_optical,zoom_optical,www.canon-europe.com//21//zoom,www.shopmania.in//861//optical zoom,"optical 5x. digital approx. 4x. combined approx. 20x¹² ¹ depending on the image size selected.
² digital zoom available for still image and standard movie modes only. optical zoom may not be available during movie recording.",7.5x (more than 81%),1
zoom_optical,zoom_optical,www.ebay.com//47503//optical zoom,www.walmart.com//810//optical zoom,7.5x,16x,1
zoom_optical,zoom_optical,www.shopmania.in//975//optical zoom,www.ukdigitalcameras.co.uk//291//optical zoom,3.2x,42,1
zoom_optical,zoom_optical,www.cambuy.com.au//99//zoom,www.walmart.com//739//optical zoom,optical 5x digital approx. 4.0x (with digital tele-converter approx. 1.5x or 2.0x and safety zoom¹). combined approx. 20x,60x,1
zoom_optical,zoom_optical,www.ebay.com//23877//optical zoom,www.ebay.com//24351//optical zoom,16x,3x,1
zoom_optical,zoom_optical,www.ebay.com//55613//optical zoom,www.ukdigitalcameras.co.uk//223//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.mypriceindia.com//149//optical zoom,www.ebay.com//46359//optical zoom,60x,5x,1
zoom_optical,zoom_optical,www.mypriceindia.com//703//optical zoom,www.ebay.com//43484//optical zoom,20x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//56310//optical zoom,www.wexphotographic.com//619//optical zoom x,7.5x,18.0,1
zoom_optical,zoom_optical,www.ebay.com//53352//optical zoom,www.ebay.com//54120//optical zoom,5.8x,3x,1
zoom_optical,zoom_optical,www.cambuy.com.au//93//lens,www.pricedekho.com//1238//optical zoom,nikkor lens with 60x optical zoom,na,1
zoom_optical,zoom_optical,www.shopbot.com.au//1523//zoom,www.buzzillions.com//1820//optical zoom,4 x,yes 3x,1
zoom_optical,zoom_optical,buy.net//5413//optical zoom,www.ebay.com//56944//optical zoom,5 x,10x,1
zoom_optical,zoom_optical,www.ebay.com//47729//optical zoom,www.buzzillions.com//2294//optical zoom,3x (with 18 - 55mm lens); 3.6x (with 55 - 200mm...,5x,1
zoom_optical,zoom_optical,www.cambuy.com.au//26//lens,www.eglobalcentral.co.uk//710//optical zoom,nikkor lens with 3x optical zoom,no,1
zoom_optical,zoom_optical,www.price-hunt.com//9791//optical zoom,www.buzzillions.com//2027//optical zoom,3x,16x,1
zoom_optical,zoom_optical,www.ebay.com//42490//optical zoom,www.ebay.com//53925//optical zoom,10x,28-70mm f/2.8,1
zoom_optical,zoom_optical,www.ebay.com//52719//optical zoom,www.ebay.com//24299//optical zoom,30x,14x,1
zoom_optical,zoom_optical,www.ebay.com//44989//optical zoom,www.ebay.com//43856//optical zoom,3x,30x,1
zoom_optical,zoom_optical,www.ebay.com//44457//optical zoom,www.ukdigitalcameras.co.uk//218//optical zoom range,3x,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//45102//optical zoom,www.ebay.com//44998//optical zoom,3x,4x,1
zoom_optical,zoom_optical,buy.net//5842//optical zoom,www.buzzillions.com//2796//optical zoom,30 x,5x,1
zoom_optical,zoom_optical,www.ebay.com//58987//optical zoom,www.ebay.com//57611//optical zoom,4.1x,3x,1
zoom_optical,zoom_optical,www.henrys.com//72//optical zoom,www.henrys.com//221//optical zoom,3x,5x,1
zoom_optical,zoom_optical,www.ebay.com//55035//optical zoom,www.ukdigitalcameras.co.uk//170//optical zoom,3x,5,1
zoom_optical,zoom_optical,www.ebay.com//55156//optical zoom,www.ebay.com//59280//optical zoom,10x,30x,1
zoom_optical,zoom_optical,buy.net//5413//normalizedoptical zoom,www.ebay.com//54115//optical zoom,5,8x,1
zoom_optical,zoom_optical,www.ebay.com//45265//optical zoom,www.ebay.com//43380//optical zoom,5x,18x,1
zoom_optical,zoom_optical,www.mypriceindia.com//687//optical zoom,www.ebay.com//42490//optical zoom,5x,10x,1
zoom_optical,zoom_optical,www.ebay.com//24072//optical zoom,www.ukdigitalcameras.co.uk//302//optical zoom,16x,23,1
zoom_optical,zoom_optical,www.ebay.com//47337//optical zoom,www.ebay.com//60530//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//43067//optical zoom,www.henrys.com//40//optical zoom,5x,12x,1
zoom_optical,zoom_optical,www.mypriceindia.com//113//optical zoom,www.ebay.com//46081//optical zoom,4x,2.4x,1
zoom_optical,zoom_optical,www.shopbot.com.au//222//zoom,cammarkt.com//29//optical zoom,14 x,"7.5x
higher-end cameras may allow you to separate the camera body from the lens, allowing you to interchange lenses for different types of photography. 7.5x
the sensor in a digital camera is composed of pixels, which are tiny light-sensitive squares. the sensors in most cameras today are made up of millions of pixels, each one registering the brightness of the light striking it as the photo is taken. a megapixel is the term used for a million pixels â and the more megapixels an imaging sensor has, the higher the camera's potential resolution. on the other hand, the megapixels determine the size of the print, so higher megapixels means larger print sizes, for examples, 6 megapixels are good for 8 x 10 in. prints, 8 megapixels are good for 16 x 20 in. prints.",1
zoom_optical,zoom_optical,www.ebay.com//56926//optical zoom,www.ebay.com//55020//optical zoom,5x,none,1
zoom_optical,zoom_optical,www.ebay.com//47384//optical zoom,www.buzzillions.com//2630//optical zoom,18x,3x,1
zoom_optical,zoom_optical,buy.net//4266//optical zoom,www.buzzillions.com//2880//optical zoom,10 x,5x,1
zoom_optical,zoom_optical,www.ebay.com//42383//optical zoom,www.ebay.com//56696//optical zoom,16x,16x,1
zoom_optical,zoom_optical,www.ebay.com//55452//optical zoom,www.ebay.com//43536//optical zoom,3x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//57137//optical zoom,www.ebay.com//54641//optical zoom,3x,5.8x,1
zoom_optical,zoom_optical,www.ebay.com//56735//optical zoom,www.ebay.com//60813//optical zoom,50x,3x,1
zoom_optical,zoom_optical,buy.net//6783//optical zoom,www.ebay.com//56062//optical zoom,3 x,3x,1
zoom_optical,zoom_optical,www.ebay.com//55400//optical zoom,www.ebay.com//44283//optical zoom,3x,4x,1
zoom_optical,zoom_optical,www.ebay.com//48726//optical zoom,www.ebay.com//52712//optical zoom,10x,41.7x,1
zoom_optical,zoom_optical,www.mypriceindia.com//27//optical zoom,www.ebay.com//55613//optical zoom,1.5x 10x,3x,1
zoom_optical,zoom_optical,buy.net//5842//optical zoom,www.wexphotographic.com//198//optical zoom x,30 x,3.0,1
zoom_optical,zoom_optical,www.ebay.com//60923//optical zoom,www.ebay.com//43731//optical zoom,3x,3x,1
zoom_optical,zoom_optical,www.ebay.com//45433//optical zoom,www.ukdigitalcameras.co.uk//276//optical zoom,3x,23,1
zoom_optical,zoom_optical,www.garricks.com.au//55//zoom range,www.ukdigitalcameras.co.uk//306//optical zoom range,4x optical zoom,18x and higher,1
zoom_optical,zoom_optical,www.eglobalcentral.co.uk//108//optical zoom,www.ebay.com//43731//optical zoom,no,3x,1
zoom_optical,zoom_optical,www.ebay.com//59347//optical zoom,www.ebay.com//48956//optical zoom,7.5x,3x,1
zoom_optical,zoom_optical,buy.net//4319//optical zoom,www.price-hunt.com//9873//optical zoom,7.8 x,8x,1
zoom_optical,zoom_optical,www.cambuy.com.au//29//zoom,www.mypriceindia.com//683//optical zoom,optical 5x zoomplus 10x digital approx. 4x (with digital tele-converter approx. 1.6x or 2.0x¹). combined approx. 20x,3x,1
zoom_optical,zoom_optical,www.ebay.com//48364//optical zoom,www.ebay.com//43020//optical zoom,46x,6x,1
zoom_optical,zoom_optical,www.ebay.com//53837//optical zoom,www.ukdigitalcameras.co.uk//176//optical zoom range,4x,18x and higher,1
zoom_optical,zoom_optical,www.ebay.com//59092//optical zoom,www.ebay.com//55418//optical zoom,16x,3x,1
zoom_optical,zoom_optical,buy.net//5791//optical zoom,www.price-hunt.com//9873//optical zoom,5.8 x,8x,1
zoom_optical,zoom_optical,www.ebay.com//45267//optical zoom,www.ebay.com//53901//optical zoom,3x,3.1x,1
sensor_type,sensor_type,www.shopmania.in//1352//sensor type,www.garricks.com.au//128//sensor details,ccd,cmos,1
sensor_type,sensor_type,www.shopmania.in//916//sensor type,www.shopmania.in//1406//sensor type,ccd,cmos,1
sensor_type,sensor_type,www.mypriceindia.com//771//sensor type,www.eglobalcentral.co.uk//136//sensor type,bsi cmos,cmos,1
sensor_type,sensor_type,buy.net//5946//image sensor,www.eglobalcentral.co.uk//681//sensor type,ccd,cmos,1
sensor_type,sensor_type,www.shopmania.in//1646//sensor type,www.ebay.com//45031//sensor type size,cmos,,1
sensor_type,sensor_type,www.pricedekho.com//770//sensor type,www.eglobalcentral.co.uk//325//sensor type,live mos sensor,cmos,1
sensor_type,sensor_type,www.wexphotographic.com//587//sensor type,www.ebay.com//52865//sensor type size,cmos,,1
sensor_type,sensor_type,www.price-hunt.com//732//sensor type,www.pcconnection.com//12396//optical sensor type,cmos,exmor aps hd cmos,1
sensor_type,sensor_type,www.priceme.co.nz//1692//optical sensor,www.pcconnection.com//12196//optical sensor type,ccd,mos,1
sensor_type,sensor_type,www.pricedekho.com//1033//sensor type,www.priceme.co.nz//2354//optical sensor,,cmos,1
sensor_type,sensor_type,www.henrys.com//120//sensor typesize,buy.net//6536//image sensor,"1/2.3"" cmos",cmos,1
sensor_type,sensor_type,www.mypriceindia.com//159//sensor type,www.shopmania.in//899//sensor type,cmos,cmos,1
sensor_type,sensor_type,www.pricedekho.com//1220//sensor type,www.priceme.co.nz//2354//optical sensor,cmos sensor,cmos,1
sensor_type,sensor_type,www.henrys.com//32//sensor typesize,www.camerafarm.com.au//832//image sensor type,"2/3"" x-trans cmos ii",cmos,1
sensor_type,sensor_type,www.wexphotographic.com//161//sensor type,www.eglobalcentral.co.uk//133//sensor type,cmos,cmos,1
sensor_type,sensor_type,www.price-hunt.com//9817//sensor type,www.pricedekho.com//1157//sensor type,cmos,ccd sensor,1
sensor_type,sensor_type,buy.net//6110//image sensor,cammarkt.com//92//image sensor type,cmos,"cmos
resolution is measured in megapixels. the higher the megapixels, the sharper and more detailed the pictures your digital camera can take, and the bigger you can enlarge them without losing the sharpness of the image. 3.1 megapixels and higher is usually considered sufficient for print-quality photos. photos with a resolution of less than 3.1 megapixels are best viewed only on computers.",1
sensor_type,sensor_type,cammarkt.com//324//image sensor type,www.eglobalcentral.co.uk//50//sensor type size,"ccd
resolution is measured in megapixels. the higher the megapixels, the sharper and more detailed the pictures your digital camera can take, and the bigger you can enlarge them without losing the sharpness of the image. 3.1 megapixels and higher is usually considered sufficient for print-quality photos. photos with a resolution of less than 3.1 megapixels are best viewed only on computers.",,1
sensor_type,sensor_type,buy.net//5381//image sensor,www.garricks.com.au//91//sensor details,cmos,cmos,1
sensor_type,sensor_type,www.priceme.co.nz//2354//optical sensor,www.wexphotographic.com//213//sensor type,cmos,cmos,1
sensor_type,sensor_type,www.priceme.co.nz//2397//optical sensor,www.pricedekho.com//1083//sensor,cmos,"sensor type
ccd sensor
sensor size
1/2.3 inches",1
sensor_type,sensor_type,www.pricedekho.com//967//sensor type,www.shopmania.in//949//sensor type,,cmos,1
sensor_type,sensor_type,www.camerafarm.com.au//754//image sensor type,www.shopmania.in//634//sensor type,cmos,ccd,1
sensor_type,sensor_type,buy.net//5946//image sensor,cammarkt.com//35//image sensor type,ccd,"cmos
resolution is measured in megapixels. the higher the megapixels, the sharper and more detailed the pictures your digital camera can take, and the bigger you can enlarge them without losing the sharpness of the image. 3.1 megapixels and higher is usually considered sufficient for print-quality photos. photos with a resolution of less than 3.1 megapixels are best viewed only on computers.",1
sensor_type,sensor_type,www.mypriceindia.com//756//sensor type,www.garricks.com.au//126//sensor details,4/3 live mos sensor,cmos,1
sensor_type,sensor_type,www.camerafarm.com.au//715//image sensor type,www.ebay.com//58690//sensor type size,livemos,,1
sensor_type,sensor_type,www.priceme.co.nz//2181//optical sensor,www.shopmania.in//1461//sensor type,cmos,cmos,1
sensor_type,sensor_type,www.priceme.co.nz//2025//optical sensor,www.pricedekho.com//1051//sensor,cmos,"sensor type
cmos sensor",1
shutter_speed_max,shutter_speed_max,www.shopmania.in//1099//max shutter speed,www.wexphotographic.com//623//shutter speed max,1/8000,1/2500 sec,1
shutter_speed_max,shutter_speed_max,www.price-hunt.com//9873//maximum shutter speed,www.shopmania.in//1099//max shutter speed,1/2000 sec,1/8000,1
shutter_speed_max,shutter_speed_max,www.price-hunt.com//9630//maximum shutter speed,www.mypriceindia.com//699//maximum shutter speed,1/4000 sec,1/4000 sec,1
shutter_speed_max,shutter_speed_max,www.shopmania.in//1341//max shutter speed,www.wexphotographic.com//559//shutter speed max,1/4000,1/2000 sec,1
shutter_speed_min,shutter_speed_min,cammarkt.com//413//shutter speed,www.mypriceindia.com//710//minimum shutter speed,"30 - 1/8000 sec
higher-end cameras may allow you to separate the camera body from the lens, allowing you to interchange lenses for different types of photography.",30 sec,1
shutter_speed_min,shutter_speed_min,www.pricedekho.com//1022//shutter speed,www.pricedekho.com//770//minimum shutter speed,"maximum shutter speed
1/8000 sec
minimum shutter speed
30 sec",60 sec,1
shutter_speed_min,shutter_speed_min,www.pricedekho.com//1126//minimum shutter speed,www.shopmania.in//1478//min shutter speed,1 sec,30s (more than 65%),1
shutter_speed_min,shutter_speed_min,www.price-hunt.com//9794//minimum shutter speed,www.mypriceindia.com//185//minimum shutter speed,30 sec,60 sec,1
shutter_speed_min,shutter_speed_min,www.buzzillions.com//1804//shutter speed,www.eglobalcentral.co.uk//135//shutter speed,15-1/2500,30 sec - 1/4000 sec,1
shutter_speed_min,shutter_speed_min,www.priceme.co.nz//1829//shutter speed,www.priceme.co.nz//67//shutter speed,30-1/4000s,30-1/4000s,1
shutter_speed_min,shutter_speed_min,www.eglobalcentral.co.uk//539//shutter speed,www.eglobalcentral.co.uk//89//shutter speed,30 sec - 1/8000 sec,30-1/4000sec,1
shutter_speed_min,shutter_speed_min,buy.net//5381//longest shutter speed,www.pricedekho.com//1220//minimum shutter speed,30 second,30 sec,1
shutter_speed_min,shutter_speed_min,www.shopmania.in//1583//min shutter speed,www.wexphotographic.com//619//shutter speed min,60s (more than 91%),15 sec,1
shutter_speed_min,shutter_speed_min,www.eglobalcentral.co.uk//662//shutter speed,www.eglobalcentral.co.uk//733//shutter speed,30 sec - 1/4000 sec,30 sec - 1/8000 sec,1
shutter_speed_min,shutter_speed_min,www.priceme.co.nz//1911//shutter speed,www.buzzillions.com//1835//shutter speed,60-1/4000s,"fastest shutter speed: 1/16,000 sec. slowest shutter speed: 30 sec.",1
shutter_speed_min,shutter_speed_min,www.eglobalcentral.co.uk//535//shutter speed,www.price-hunt.com//9828//minimum shutter speed,"30-1/8000 sec, bulb",30 sec,1
shutter_speed_min,shutter_speed_min,www.pcconnection.com//12399//shutter speed,www.henrys.com//32//shutter,15 - 1/2500,30 sec. to 1/4000 sec.,1
shutter_speed_min,shutter_speed_min,www.priceme.co.nz//2051//shutter speed,www.mypriceindia.com//736//minimum shutter speed,32-1/4000s,30 sec,1
shutter_speed_min,shutter_speed_min,www.ilgs.net//134//camera shutter speed min,www.shopmania.in//861//min shutter speed,0.000250s,30s (more than 65%),1
supported_languages_number,supported_languages_number,www.flipkart.com//2182//supported languages,www.price-hunt.com//9630//supported languages,25,34,1
supported_aspect_ratio,supported_aspect_ratio,www.shopmania.in//1135//image ratio,www.shopmania.in//1598//image ratio,4:3,3:2,1
supported_aspect_ratio,supported_aspect_ratio,www.eglobalcentral.co.uk//570//aspect ratio,www.ilgs.net//23//supported aspect ratios,3:2 (horizontal; vertical),"3:2, 4:3, 16:9",1
supported_aspect_ratio,supported_aspect_ratio,www.flipkart.com//2193//supported aspect ratio,www.shopmania.in//1686//image ratio,"3:2, 4:3, 16:9, 1:1",3:2,1
supported_audio_formats,supported_audio_formats,www.camerafarm.com.au//832//movie audio recording format,www.mypriceindia.com//187//audio formats,aac,"wav, aac stereo",1
warranty_duration,warranty_duration,www.price-hunt.com//737//warranty summary,www.ebay.com//24620//warranty,2 year sony india warranty and free transit insurance.,yes. import model with 1 year usa seller warranty,1
warranty_duration,warranty_duration,buy.net//6511//warranty information,www.ebay.com//58431//warranty,1 year,1 year seller warranty,1
warranty_duration,warranty_duration,buy.net//5413//warranty information,cammarkt.com//51//warranty,1 year,1 yr camera / 5 yrs lens,1
warranty_duration,warranty_duration,www.pcconnection.com//12393//warranty parts,www.pcconnection.com//12356//warranty parts,,,1
white_balance,white_balance,www.price-hunt.com//929//white balancing,www.henrys.com//40//white balance modes,"daylight, white balance compensation, tungsten, custom1, auto (including face detection wb), fluorescent, custom 2, fluorescent h, multi-area wb correction (in smart auto), cloudy, flash","auto, cloudy, daylight, flash, fluorescent, incandescent, preset manual",1
white_balance,white_balance,www.price-hunt.com//9873//white balancing,www.shopmania.in//1138//white balance presets,"incandescent light, automatic scene recognition, shade, fluorescent light (warm white), preset: fine, fluorescent light (cool white), fluorescent light (daylight)",sunlight,1
white_balance,white_balance,www.flipkart.com//2240//white balancing,www.buzzillions.com//2815//white balance,"auto, preset (daylight, shade, cloudy, tungsten light, white fluorescent light, flash), custom white balance correction and white balance bracketing possible",auto cloudy direct sunlight flash fluorescent incandescent shade,1
white_balance,white_balance,www.pricedekho.com//1277//white balancing,www.shopmania.in//1598//white balance presets,auto,"artificial
/ cloudy / flash / fluorescent / shade / sunlight / sunny
/ tungsten",1
white_balance,white_balance,cammarkt.com//203//white balance,www.flipkart.com//2297//white balancing,"auto
the shutter speed of a camera depends on two variables: the size of the lens and the actual timing of the shutter, opening and closing. these two factors work as a team to control the amount of light that enters the camera. this is measured in fractions on a shutter speed dial which illustrate how long the shutter opens and closes in a set period of time. the term speed refers to how long the lens remains open. for example, a setting of 1/60 on a shutter speed dial means that the shutter opens and closes within one sixtieth of a second. various shutter speeds can be used to manipulate the final result of the picture. usually, a faster shutter speed is used to freeze the scene, for motion shots, while a slower speed is used to create more of an unfocused, abstract result.","auto (ttl white-balance with 420-pixel rgb sensor), 12 manual modes with fine-tuning; color temperature setting; preset white balance; white balance bracketing",1
white_balance,white_balance,www.shopmania.in//1284//white balance,www.henrys.com//24//white balance modes,automatic / custom / presets,"auto, cloudy, daylight, flash, fluorescent, incandescent, preset manual",1
zoom_digital,zoom_digital,cammarkt.com//204//digital zoom,www.buzzillions.com//2973//digital zoom,"4x
diagonal screen size is the size of your tv screen, measured diagonally in inches.",4x 4,1
zoom_digital,zoom_digital,www.shopmania.in//1687//digital zoom,www.walmart.com//707//digital zoom,4x,4x,1
zoom_digital,zoom_digital,buy.net//6601//digital zoom,buy.net//6447//digital zoom,4 x,4 x,1
brand,brand,www.ebay.com//56313//brand,www.ebay.com//58561//brand,canon,canon,1
brand,brand,www.ebay.com//46703//brand,www.ebay.com//42005//brand,canon,canon,1
brand,brand,www.ebay.com//53376//brand,www.ebay.com//59612//brand,nikon,nikon,1
brand,brand,www.ebay.com//42714//brand,www.ilgs.net//23//manufacturer,nikon,fujifilm,1
brand,brand,www.pricedekho.com//760//brand,www.ebay.com//43953//brand,,nikon,1
brand,brand,www.ebay.com//58232//brand,www.ebay.com//54445//brand,nikon,nikon,1
brand,brand,www.ebay.com//45908//brand,www.ebay.com//55132//brand,sony,nikon,1
brand,brand,www.ebay.com//46357//brand,www.ebay.com//56941//brand,canon,canon,1
brand,brand,www.ebay.com//54498//brand,www.shopmania.in//1069//brand,sony,nikon,1
brand,brand,www.ebay.com//48352//brand,www.shopmania.in//1507//product name,nikon,nikon d810 body,1
brand,brand,www.ebay.com//24330//brand,www.shopmania.in//974//brand,sony,sony,1
brand,brand,www.ebay.com//57023//brand,www.ebay.com//55477//brand,sony,nikon,1
brand,brand,www.ebay.com//60585//brand,www.ebay.com//43032//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//59573//brand,www.shopmania.in//949//brand,canon,nikon,1
brand,brand,www.ebay.com//43380//brand,www.shopmania.in//1122//product name,fujifilm,nikon coolpix aw110,1
brand,brand,www.ebay.com//54041//brand,www.gosale.com//852//manufacturer,nikon,butterflyphoto,1
brand,brand,www.ebay.com//54255//brand,www.shopmania.in//859//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//43902//brand,www.ebay.com//42140//brand,sony,nikon,1
brand,brand,www.ebay.com//58809//brand,www.ebay.com//46548//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//52987//brand,www.ukdigitalcameras.co.uk//130//brand,nikon,fuji,1
brand,brand,www.ebay.com//24971//brand,www.ebay.com//56629//brand,canon,nikon,1
brand,brand,www.ebay.com//54514//brand,www.shopmania.in//1338//brand,olympus,canon,1
brand,brand,www.ebay.com//52998//brand,www.ebay.com//54288//brand,nikon,nikon,1
brand,brand,cammarkt.com//186//brand,www.ebay.com//24392//brand,nikon,canon,1
brand,brand,www.ebay.com//60136//brand,www.ebay.com//24237//brand,nikon,canon,1
brand,brand,www.ebay.com//55326//brand,www.shopmania.in//1693//brand,canon,nikon,1
brand,brand,www.ebay.com//57873//brand,www.ebay.com//43380//brand,sony,fujifilm,1
brand,brand,www.ebay.com//44163//brand,www.ebay.com//43627//brand,nikon,nikon,1
brand,brand,www.ebay.com//24971//brand,www.ebay.com//52946//brand,canon,nikon,1
brand,brand,www.ebay.com//58303//brand,www.ebay.com//45855//brand,sony,nikon,1
brand,brand,www.ebay.com//46684//brand,www.ebay.com//43639//brand,sony,canon,1
brand,brand,www.ebay.com//48977//brand,www.ebay.com//55824//brand,nikon,canon,1
brand,brand,www.ebay.com//60783//brand,www.ebay.com//23888//brand,sony,nikon,1
brand,brand,www.ebay.com//44942//brand,www.ebay.com//57139//brand,sony,nikon,1
brand,brand,www.price-hunt.com//9646//brand,www.ebay.com//54622//brand,nikon,nikon,1
brand,brand,www.ebay.com//47328//brand,www.ebay.com//48599//brand,nikon,nikon,1
brand,brand,www.ebay.com//45948//brand,www.ebay.com//60863//brand,nikon,canon,1
brand,brand,www.ebay.com//47068//brand,www.ebay.com//44052//brand,fujifilm,canon,1
brand,brand,www.ebay.com//56913//brand,www.ebay.com//58704//brand,fujifilm,canon,1
brand,brand,www.ebay.com//54498//brand,www.ebay.com//45315//brand,sony,nikon,1
brand,brand,www.ebay.com//24155//brand,www.ilgs.net//23//manufacturer,nikon,fujifilm,1
brand,brand,cammarkt.com//344//brand,www.ebay.com//58944//brand,nikon,nikon,1
brand,brand,www.price-hunt.com//9548//brand,www.ebay.com//47141//brand,canon,nikon,1
brand,brand,www.ebay.com//25098//brand,www.shopmania.in//1043//product name,canon,olympus om-d e-m5 body,1
brand,brand,www.ebay.com//25010//brand,www.shopmania.in//1117//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//44944//brand,www.ebay.com//53642//brand,nikon,olympus,1
brand,brand,www.ebay.com//59033//brand,www.ebay.com//43895//brand,nikon,canon,1
brand,brand,www.ebay.com//42995//brand,www.shopmania.in//1458//brand,nikon,sony,1
brand,brand,www.ebay.com//24531//brand,www.ebay.com//53809//brand,nikon,canon,1
brand,brand,www.ebay.com//55736//brand,www.ebay.com//42192//brand,canon,nikon,1
brand,brand,buy.net//5413//brand name,www.shopmania.in//1009//brand,sony,nikon,1
brand,brand,www.ebay.com//54359//brand,www.ebay.com//45316//brand,nikon,nikon,1
brand,brand,www.ebay.com//56635//brand,www.ebay.com//53620//brand,fujifilm,nikon,1
brand,brand,www.ebay.com//54686//brand,www.gosale.com//1469//manufacturer,nikon,nikon,1
brand,brand,www.shopmania.in//1547//product name,www.shopmania.in//1549//product name,panasonic dmc-lx7,canon eos 60d kit 18-200mm,1
brand,brand,www.price-hunt.com//749//brand,www.ebay.com//58745//brand,nikon,canon,1
brand,brand,www.ebay.com//58577//brand,www.ebay.com//45577//brand,nikon,nikon,1
brand,brand,www.ebay.com//60084//brand,www.ebay.com//42037//brand,nikon,nikon,1
brand,brand,www.ebay.com//58818//brand,www.ebay.com//46522//brand,nikon,nikon,1
brand,brand,www.ebay.com//60432//brand,www.ebay.com//56499//brand,nikon,nikon,1
brand,brand,www.ebay.com//56259//brand,www.ebay.com//47523//brand,nikon,nikon,1
brand,brand,www.ebay.com//24663//brand,www.ebay.com//52843//brand,nikon,fujifilm,1
brand,brand,www.ebay.com//46436//brand,www.ebay.com//43052//brand,nikon,nikon,1
